,xte_0,xte_1,yte_0,modelte_0,epi_0
165,-0.6666666666666667,-1.3333333333333335,1.72060738890798,1.1429393,0.65826654
166,-0.5333333333333334,-1.3333333333333335,1.9492550127930235,1.3147559,0.81825864
167,-0.3999999999999999,-1.3333333333333335,2.2324264912854184,1.534428,0.9212244
168,-0.2666666666666666,-1.3333333333333335,2.506731204028255,1.8290952,0.98289776
169,-0.1333333333333333,-1.3333333333333335,2.7053324829625995,1.860133,0.9988271
170,0.0,-1.3333333333333335,1.7777777777777781,1.7567028,0.99998444
171,0.1333333333333333,-1.3333333333333335,2.7053324818021673,1.7032082,0.99998623
172,0.2666666666666666,-1.3333333333333335,2.5067312035722704,1.5836015,0.9999146
173,0.3999999999999999,-1.3333333333333335,2.23242649109582,1.3976822,0.9987213
174,0.5333333333333332,-1.3333333333333335,1.9492550127393917,1.1861182,0.9928302
175,0.6666666666666665,-1.3333333333333335,1.7206073889222853,1.104141,0.9762951
176,0.7999999999999998,-1.3333333333333335,1.5885771539705213,0.9999964,0.9181569
177,0.9333333333333331,-1.3333333333333335,1.563716009847351,0.90319765,0.79190814
178,1.0666666666666664,-1.3333333333333335,1.6252785168707808,0.8158615,0.5820138
179,1.2000000000000002,-1.3333333333333335,1.731208528081194,0.74682736,0.32409352
180,1.3333333333333335,-1.3333333333333335,1.8339004623599506,0.6381986,0.23671652
181,1.4666666666666668,-1.3333333333333335,1.896072805446343,0.52755415,0.2779102
182,1.6,-1.3333333333333335,1.9014475585992543,0.44380626,0.45588255
183,1.7333333333333334,-1.3333333333333335,1.8571106102870063,0.37149113,0.8215761
184,1.8666666666666667,-1.3333333333333335,1.7875617673010642,0.26910555,0.96995187
185,2.0,-1.3333333333333335,1.7233756666911098,0.17884511,0.9964803
186,-2.0,-1.2,1.3855978889087943,-0.8923186,0.99999994
187,-1.8666666666666667,-1.2,1.4497839895241602,-0.68094957,0.99999994
188,-1.7333333333333334,-1.2,1.5193328325168627,-0.42928895,0.99999994
189,-1.6,-1.2,1.5636697808343694,-0.17426223,0.99999994
190,-1.4666666666666668,-1.2,1.5582950276820187,0.08115426,0.9999959
191,-1.3333333333333335,-1.2,1.4961226845891937,0.35510537,0.9994352
192,-1.2,-1.2,1.3934307502969423,0.6453223,0.9253646
193,-1.0666666666666667,-1.2,1.2875007390691544,0.89901334,0.14660786
194,-0.9333333333333333,-1.2,1.225938232031315,0.93783826,0.039518446
195,-0.8,-1.2,1.2507993761532927,0.94372463,0.02506751
196,-0.6666666666666667,-1.2,1.3828296111302019,1.0456302,0.032965876
197,-0.5333333333333334,-1.2,1.6114772350152453,1.2483793,0.054616056
198,-0.3999999999999999,-1.2,1.8946487135076402,1.4834538,0.083646886
199,-0.2666666666666666,-1.2,2.168953426250477,1.7434666,0.15604146
200,-0.1333333333333333,-1.2,2.3675547051848214,1.8485844,0.5192941
201,0.0,-1.2,1.44,1.781982,0.98848504
202,0.1333333333333333,-1.2,2.367554704024389,1.7141497,0.98619586
203,0.2666666666666666,-1.2,2.1689534257944922,1.5678194,0.89255834
204,0.3999999999999999,-1.2,1.8946487133180416,1.4038228,0.32083184
205,0.5333333333333332,-1.2,1.6114772349616135,1.1162838,0.117781796
206,0.6666666666666665,-1.2,1.382829611144507,1.008075,0.036262892
207,0.7999999999999998,-1.2,1.2507993761927432,0.8964069,0.01490149
208,0.9333333333333331,-1.2,1.2259382320695729,0.78155625,0.0090357335
209,1.0666666666666664,-1.2,1.2875007390930027,0.6891347,0.004873054
210,1.2000000000000002,-1.2,1.3934307503034158,0.59078246,0.0032657976
211,1.3333333333333335,-1.2,1.4961226845821725,0.46369514,0.006138845
212,1.4666666666666668,-1.2,1.5582950276685648,0.34018984,0.02683538
213,1.6,-1.2,1.5636697808214761,0.2378409,0.16378713
214,1.7333333333333334,-1.2,1.5193328325092281,0.15178637,0.65183294
215,1.8666666666666667,-1.2,1.449783989523286,0.08148602,0.9597416
216,2.0,-1.2,1.3855978889133316,0.011394221,0.9967118
217,-2.0,-1.0666666666666667,1.0833756666865721,-0.9973096,0.99999994
218,-1.8666666666666667,-1.0666666666666667,1.147561767301938,-0.79597884,0.99999994
219,-1.7333333333333334,-1.0666666666666667,1.2171106102946405,-0.5643357,0.99999994
220,-1.6,-1.0666666666666667,1.2614475586121472,-0.3094237,0.9999997
221,-1.4666666666666668,-1.0666666666666667,1.2560728054597965,-0.055826776,0.9999785
222,-1.3333333333333335,-1.0666666666666667,1.1939004623669716,0.19791763,0.99803656
223,-1.2,-1.0666666666666667,1.0912085280747201,0.46818167,0.86657274
224,-1.0666666666666667,-1.0666666666666667,0.9852785168469324,0.7237536,0.105568394
225,-0.9333333333333333,-1.0666666666666667,0.9237160098090927,0.7692801,0.02746172
226,-0.8,-1.0666666666666667,0.9485771539310706,0.7960994,0.02743692
227,-0.6666666666666667,-1.0666666666666667,1.0806073889079797,0.8898557,0.035965864
228,-0.5333333333333334,-1.0666666666666667,1.3092550127930234,1.0990806,0.05156501
229,-0.3999999999999999,-1.0666666666666667,1.592426491285418,1.3784789,0.12815945
230,-0.2666666666666666,-1.0666666666666667,1.8667312040282547,1.6662997,0.3642535
231,-0.1333333333333333,-1.0666666666666667,2.0653324829625994,1.8391831,0.57720083
232,0.0,-1.0666666666666667,1.1377777777777778,1.8009679,0.94987255
233,0.1333333333333333,-1.0666666666666667,2.065332481802167,1.764692,0.9312424
234,0.2666666666666666,-1.0666666666666667,1.8667312035722703,1.5887839,0.59686905
235,0.3999999999999999,-1.0666666666666667,1.5924264910958197,1.3675641,0.07882409
236,0.5333333333333332,-1.0666666666666667,1.3092550127393914,1.0007236,0.016107446
237,0.6666666666666665,-1.0666666666666667,1.0806073889222847,0.86831623,0.004505771
238,0.7999999999999998,-1.0666666666666667,0.948577153970521,0.75650567,0.0017313501
239,0.9333333333333331,-1.0666666666666667,0.9237160098473507,0.64380735,0.0005405899
240,1.0666666666666664,-1.0666666666666667,0.9852785168707805,0.54384714,0.0
241,1.2000000000000002,-1.0666666666666667,1.0912085280811936,0.40647092,0.00041585308
242,1.3333333333333335,-1.0666666666666667,1.1939004623599503,0.24918528,0.0019936794
243,1.4666666666666668,-1.0666666666666667,1.2560728054463426,0.124885246,0.01193791
244,1.6,-1.0666666666666667,1.261447558599254,0.054828156,0.13647126
245,1.7333333333333334,-1.0666666666666667,1.217110610287006,-0.015567657,0.6681617
246,1.8666666666666667,-1.0666666666666667,1.1475617673010639,-0.085963726,0.96240366
247,2.0,-1.0666666666666667,1.0833756666911094,-0.15597376,0.9969307
248,-2.0,-0.9333333333333333,0.8167090000199055,-1.1248684,0.99999994
249,-1.8666666666666667,-0.9333333333333333,0.8808951006352714,-0.92687637,0.99999994
250,-1.7333333333333334,-0.9333333333333333,0.9504439436279739,-0.72765994,0.99999994
251,-1.6,-0.9333333333333333,0.9947808919454805,-0.4480473,0.9999992
252,-1.4666666666666668,-0.9333333333333333,0.98940613879313,-0.19427697,0.9999456
253,-1.3333333333333335,-0.9333333333333333,0.927233795700305,0.041166764,0.99742115
254,-1.2,-0.9333333333333333,0.8245418614080534,0.27184075,0.8979738
255,-1.0666666666666667,-0.9333333333333333,0.7186118501802657,0.52407366,0.13365807
256,-0.9333333333333333,-0.9333333333333333,0.6570493431424261,0.6491738,0.034498855
257,-0.8,-0.9333333333333333,0.681910487264404,0.6731917,0.03614185
258,-0.6666666666666667,-0.9333333333333333,0.8139407222413131,0.75427157,0.05168199
259,-0.5333333333333334,-0.9333333333333333,1.0425883461263568,0.9722495,0.19185364
260,-0.3999999999999999,-0.9333333333333333,1.3257598246187514,1.2634488,0.66332626
261,-0.2666666666666666,-0.9333333333333333,1.600064537361588,1.4735727,0.8724898
262,-0.1333333333333333,-0.9333333333333333,1.7986658162959328,1.6510326,0.93839175
263,0.0,-0.9333333333333333,0.8711111111111112,1.6587651,0.9956981
264,0.1333333333333333,-0.9333333333333333,1.7986658151355006,1.6565628,0.9937856
265,0.2666666666666666,-0.9333333333333333,1.6000645369056037,1.509897,0.9366795
266,0.3999999999999999,-0.9333333333333333,1.325759824429153,1.2628715,0.4910297
267,0.5333333333333332,-0.9333333333333333,1.0425883460727248,0.903081,0.11692194
268,0.6666666666666665,-0.9333333333333333,0.8139407222556182,0.73833877,0.020758478
269,0.7999999999999998,-0.9333333333333333,0.6819104873038544,0.6119404,0.003584892
270,0.9333333333333331,-0.9333333333333333,0.6570493431806841,0.48037136,0.0006459678
271,1.0666666666666664,-0.9333333333333333,0.7186118502041139,0.33565316,0.00022690688
272,1.2000000000000002,-0.9333333333333333,0.8245418614145271,0.18671714,0.00035627172
273,1.3333333333333335,-0.9333333333333333,0.9272337956932836,0.055515904,0.0030288678
274,1.4666666666666668,-0.9333333333333333,0.9894061387796759,-0.04397208,0.019060822
275,1.6,-0.9333333333333333,0.9947808919325872,-0.11321057,0.17767553
276,1.7333333333333334,-0.9333333333333333,0.9504439436203392,-0.1775125,0.7549243
277,1.8666666666666667,-0.9333333333333333,0.8808951006343971,-0.2353883,0.9801575
278,2.0,-0.9333333333333333,0.8167090000244429,-0.2928783,0.99873817
279,-2.0,-0.8,0.5855978889087945,-1.2232672,0.99999994
280,-1.8666666666666667,-0.8,0.6497839895241604,-1.042707,0.99999994
281,-1.7333333333333334,-0.8,0.7193328325168629,-0.85397536,0.99999994
282,-1.6,-0.8,0.7636697808343694,-0.6567145,0.9999979
283,-1.4666666666666668,-0.8,0.758295027682019,-0.4002912,0.99993557
284,-1.3333333333333335,-0.8,0.6961226845891939,-0.1367612,0.9981273
285,-1.2,-0.8,0.5934307502969424,0.07776594,0.9343483
286,-1.0666666666666667,-0.8,0.4875007390691547,0.30045274,0.25264794
287,-0.9333333333333333,-0.8,0.4259382320313151,0.46165895,0.057164334
288,-0.8,-0.8,0.4507993761532929,0.53937644,0.05089574
289,-0.6666666666666667,-0.8,0.582829611130202,0.6744441,0.160275
290,-0.5333333333333334,-0.8,0.8114772350152456,0.79420435,0.7475605
291,-0.3999999999999999,-0.8,1.0946487135076404,1.0323749,0.98255813
292,-0.2666666666666666,-0.8,1.368953426250477,1.171847,0.9961956
293,-0.1333333333333333,-0.8,1.5675547051848215,1.367731,0.99852926
294,0.0,-0.8,0.6400000000000001,1.41652,0.99989396
295,0.1333333333333333,-0.8,1.5675547040243896,1.4327142,0.9999086
296,0.2666666666666666,-0.8,1.3689534257944926,1.3113005,0.99915737
297,0.3999999999999999,-0.8,1.0946487133180418,0.9897318,0.99026716
298,0.5333333333333332,-0.8,0.8114772349616136,0.68268335,0.8937298
299,0.6666666666666665,-0.8,0.5828296111445072,0.5512749,0.42276645
300,0.7999999999999998,-0.8,0.45079937619274335,0.47580254,0.057751853
301,0.9333333333333331,-0.8,0.425938232069573,0.30071622,0.0020853647
302,1.0666666666666664,-0.8,0.4875007390930029,0.14865664,0.0017256439
303,1.2000000000000002,-0.8,0.5934307503034161,0.019826747,0.0014435172
304,1.3333333333333335,-0.8,0.6961226845821725,-0.10875586,0.0075416663
305,1.4666666666666668,-0.8,0.7582950276685648,-0.17857999,0.059662692
306,1.6,-0.8,0.7636697808214762,-0.23415373,0.41454607
307,1.7333333333333334,-0.8,0.7193328325092282,-0.29202935,0.9190897
308,1.8666666666666667,-0.8,0.6497839895232861,-0.34990498,0.9945397
309,2.0,-0.8,0.5855978889133319,-0.40723827,0.99965733
310,-2.0,-0.6666666666666667,0.39004233335323885,-1.3103031,0.99999994
311,-1.8666666666666667,-0.6666666666666667,0.45422843396860485,-1.1379765,0.99999994
312,-1.7333333333333334,-0.6666666666666667,0.5237772769613073,-0.9588077,0.9999998
313,-1.6,-0.6666666666666667,0.5681142252788138,-0.78963786,0.9999973
314,-1.4666666666666668,-0.6666666666666667,0.5627394721264634,-0.6089964,0.99993557
315,-1.3333333333333335,-0.6666666666666667,0.5005671290336383,-0.37836984,0.9981192
316,-1.2,-0.6666666666666667,0.39787519474138683,-0.11655806,0.9424079
317,-1.0666666666666667,-0.6666666666666667,0.2919451835135991,0.13073517,0.31761026
318,-0.9333333333333333,-0.6666666666666667,0.23038267647575952,0.2848238,0.09115605
319,-0.8,-0.6666666666666667,0.2552438205977373,0.36428174,0.12225518
320,-0.6666666666666667,-0.6666666666666667,0.3872740555746464,0.48912433,0.7238999
321,-0.5333333333333334,-0.6666666666666667,0.61592167945969,0.61834675,0.9789847
322,-0.3999999999999999,-0.6666666666666667,0.8990931579520849,0.87096894,0.99887145
323,-0.2666666666666666,-0.6666666666666667,1.1733978706949215,1.0091404,0.9997795
324,-0.1333333333333333,-0.6666666666666667,1.371999149629266,1.1487322,0.99995226
325,0.0,-0.6666666666666667,0.44444444444444453,1.1652063,0.9999973
326,0.1333333333333333,-0.6666666666666667,1.3719991484688339,1.1914811,0.9999983
327,0.2666666666666666,-0.6666666666666667,1.173397870238937,1.0931344,0.9999848
328,0.3999999999999999,-0.6666666666666667,0.8990931577624863,0.76402754,0.99986225
329,0.5333333333333332,-0.6666666666666667,0.615921679406058,0.48801348,0.99866736
330,0.6666666666666665,-0.6666666666666667,0.38727405558895156,0.39816225,0.9802981
331,0.7999999999999998,-0.6666666666666667,0.25524382063718776,0.3169349,0.480003
332,0.9333333333333331,-0.6666666666666667,0.2303826765140174,0.1638049,0.008927767
333,1.0666666666666664,-0.6666666666666667,0.2919451835374473,0.015481725,0.007496785
334,1.2000000000000002,-0.6666666666666667,0.39787519474786043,-0.11509307,0.007910691
335,1.3333333333333335,-0.6666666666666667,0.5005671290266169,-0.24040996,0.029428981
336,1.4666666666666668,-0.6666666666666667,0.5627394721130092,-0.29397583,0.21672651
337,1.6,-0.6666666666666667,0.5681142252659206,-0.34867054,0.7231426
338,1.7333333333333334,-0.6666666666666667,0.5237772769536726,-0.40654606,0.97668254
339,1.8666666666666667,-0.6666666666666667,0.4542284339677305,-0.46427593,0.99851286
340,2.0,-0.6666666666666667,0.39004233335777627,-0.5215979,0.99990696
341,-2.0,-0.5333333333333334,0.23004233335323887,-1.3706987,0.99999994
342,-1.8666666666666667,-0.5333333333333334,0.2942284339686049,-1.2146324,0.99999994
343,-1.7333333333333334,-0.5333333333333334,0.3637772769613073,-1.0643307,0.9999998
344,-1.6,-0.5333333333333334,0.4081142252788139,-0.9048063,0.9999967
345,-1.4666666666666668,-0.5333333333333334,0.4027394721264633,-0.744933,0.99992603
346,-1.3333333333333335,-0.5333333333333334,0.34056712903363834,-0.5640117,0.9979421
347,-1.2,-0.5333333333333334,0.23787519474138685,-0.35927618,0.9414474
348,-1.0666666666666667,-0.5333333333333334,0.13194518351359913,-0.098853014,0.329574
349,-0.9333333333333333,-0.5333333333333334,0.07038267647575955,0.11233066,0.11533939
350,-0.8,-0.5333333333333334,0.09524382059773731,0.18109183,0.4924227
351,-0.6666666666666667,-0.5333333333333334,0.22727405557464642,0.33907568,0.9570581
352,-0.5333333333333334,-0.5333333333333334,0.45592167945969003,0.5302589,0.9984735
353,-0.3999999999999999,-0.5333333333333334,0.7390931579520849,0.7653407,0.9998955
